row	col	weight
Ghir_A11G029960	Ghir_D05G025140	0.895402363514972
Ghir_A05G009750	Ghir_A11G029960	0.882261141216165
Ghir_A11G029960	Ghir_A13G016560	0.880745035091627
Ghir_A04G006980	Ghir_A11G029960	0.877272308433862
Ghir_A11G029960	Ghir_A12G024160	0.876852118988857
Ghir_A11G029960	Ghir_D12G018330	0.874810082851848
Ghir_A04G006980	Ghir_A05G009750	0.874254138588949
Ghir_A11G029960	Ghir_D10G002090	0.871468693899892
Ghir_A12G024160	Ghir_D12G018330	0.868305202934376
Ghir_A13G012920	Ghir_D13G013600	0.866152307045604
Ghir_A12G024160	Ghir_D08G017660	0.86469430181616
Ghir_A11G029960	Ghir_A12G000800	0.863978087989154
Ghir_A08G020580	Ghir_D08G021370	0.861368986024543
Ghir_A11G029960	Ghir_D07G004020	0.860727150734015
Ghir_A07G000550	Ghir_A11G029960	0.859774161782527
Ghir_A11G029960	Ghir_D09G013100	0.858644606743561
Ghir_A05G018950	Ghir_A13G016560	0.857467502420759
Ghir_A11G029960	Ghir_D05G013630	0.856955819026484
Ghir_A08G020580	Ghir_A11G029960	0.856954527471759
Ghir_A12G000800	Ghir_A13G016560	0.855716121556212
Ghir_A08G008390	Ghir_A11G029960	0.852734065665469
Ghir_A11G029960	Ghir_D05G036830	0.851891555690633
Ghir_D05G025140	Ghir_D07G004020	0.851303361447826
Ghir_A13G016560	Ghir_D05G012610	0.851051418943871
Ghir_A03G005680	Ghir_A11G029960	0.847413729972415
Ghir_D02G011280	Ghir_D05G028820	0.844961673852194
Ghir_D09G013100	Ghir_D12G018330	0.843993734145828
Ghir_A07G000550	Ghir_A13G016560	0.843798581568088
Ghir_A05G009750	Ghir_D09G003390	0.840761123694742
Ghir_A05G018950	Ghir_D09G006830	0.839896547515586
Ghir_D05G013630	Ghir_D10G002090	0.83987751803384
Ghir_A05G018950	Ghir_D13G013600	0.839255900493927
Ghir_A13G016560	Ghir_D09G006830	0.833722671023396
Ghir_A07G000550	Ghir_D05G025140	0.827049944769549
Ghir_A01G020330	Ghir_A11G029960	0.82467021338971
Ghir_A05G013900	Ghir_D05G013630	0.824568375128281
Ghir_D08G017660	Ghir_D12G018330	0.824384532074336
Ghir_A08G020580	Ghir_A13G016560	0.824011519086306
Ghir_A08G020580	Ghir_D05G025140	0.822604245409411
Ghir_A01G019910	Ghir_A11G029960	0.821390156062424
Ghir_A05G018950	Ghir_D05G012610	0.821386532370216
Ghir_A05G018950	Ghir_A11G029960	0.820895726963088
Ghir_D05G028820	Ghir_D09G003390	0.81970182719411
Ghir_A11G029960	Ghir_D11G033100	0.81762333819843
Ghir_A02G005750	Ghir_A12G024160	0.816274332583875
Ghir_A11G029960	Ghir_D08G017660	0.8153013840052
Ghir_A11G029960	Ghir_D02G011280	0.815194367319147
Ghir_D05G012610	Ghir_D09G006830	0.815079505402817
Ghir_A11G029960	Ghir_D09G003390	0.814749357470077
Ghir_A13G016560	Ghir_D05G025140	0.813585148887412
Ghir_D03G004570	Ghir_D05G025140	0.812129790277425
Ghir_A06G009890	Ghir_A11G029960	0.811929977538453
Ghir_A12G024160	Ghir_D11G015750	0.810656356323237
Ghir_A03G005680	Ghir_A04G006980	0.810441564575723
Ghir_A08G020580	Ghir_A12G000800	0.809398398276673
Ghir_A11G029960	Ghir_D11G015750	0.808242026947005
Ghir_A01G009350	Ghir_A11G029960	0.806855664784422
Ghir_D02G011280	Ghir_D11G016170	0.805854217405291
Ghir_A02G005750	Ghir_A11G029960	0.802408964584937
Ghir_A12G009280	Ghir_D05G025140	0.801941412006407
Ghir_A11G029960	Ghir_D09G006830	0.801564284954416
Ghir_A11G029960	Ghir_D03G004570	0.801504026062754
Ghir_A03G005680	Ghir_D10G002090	0.801107731328487
Ghir_A11G029960	Ghir_D05G028820	0.799438575361874
Ghir_A05G018950	Ghir_A13G012920	0.799174112948384
Ghir_D09G006830	Ghir_D13G013600	0.79904867683029
