row	col	weight
Ghir_A09G014170	Ghir_A12G021890	0.872390685424714
Ghir_A12G021890	Ghir_D05G025240	0.85741985882977
Ghir_A12G021890	Ghir_D12G021910	0.855167898071845
Ghir_A12G021890	Ghir_D03G009680	0.846059002914188
Ghir_A12G021890	Ghir_D05G023910	0.843290435452798
Ghir_A09G014170	Ghir_D05G025240	0.826741111637448
Ghir_A08G017840	Ghir_A12G021890	0.815139228590744
Ghir_A03G004020	Ghir_A12G021890	0.811416507898586
Ghir_A12G021890	Ghir_D05G024700	0.807324902405604
Ghir_A09G014170	Ghir_A11G024170	0.806694290357486
Ghir_A03G004020	Ghir_D03G009680	0.798970929545525
Ghir_A12G021890	Ghir_A12G026170	0.798046042582816
