row	col	weight
Ghir_A02G009720	Ghir_D02G010240	0.986984184626078
Ghir_A03G021420	Ghir_D02G022900	0.942532829203615
Ghir_A12G000310	Ghir_D12G000270	0.941999702506667
Ghir_D02G010240	Ghir_D02G022900	0.930628705741654
Ghir_A02G009720	Ghir_D02G022900	0.924198672792935
Ghir_D02G010240	Ghir_D11G015640	0.908838535347804
Ghir_A02G009720	Ghir_D11G015640	0.903444721532912
Ghir_A02G009720	Ghir_A11G015620	0.898578710254715
Ghir_D02G010240	Ghir_D10G023020	0.894768876365062
Ghir_A02G009720	Ghir_A03G021420	0.892857283829599
Ghir_A11G015620	Ghir_D02G022900	0.890040180346593
Ghir_A11G015620	Ghir_D02G010240	0.889674104595034
Ghir_A02G009720	Ghir_D10G023020	0.888898596110706
Ghir_A03G021420	Ghir_D02G010240	0.884227104697477
Ghir_A11G025330	Ghir_D02G022900	0.884169433599847
Ghir_A13G007320	Ghir_D13G007540	0.880077028590968
Ghir_A11G025330	Ghir_D02G010240	0.874374958930992
Ghir_A12G011110	Ghir_D02G022900	0.864431855845758
Ghir_A03G021420	Ghir_D05G002030	0.8626716926974
Ghir_A05G001870	Ghir_D05G002030	0.860919025363212
Ghir_A03G021420	Ghir_A11G025330	0.859971701625789
Ghir_A12G000310	Ghir_D02G022900	0.859184161206852
Ghir_D10G023020	Ghir_D11G015640	0.854576561868989
Ghir_A02G009720	Ghir_D11G012100	0.853324270401635
Ghir_D02G022900	Ghir_D11G012100	0.851762356246681
Ghir_A11G025330	Ghir_A12G000310	0.849360709730529
Ghir_D11G015640	Ghir_D13G007540	0.84899435738939
Ghir_A03G021420	Ghir_A12G000310	0.846139093092398
Ghir_A02G009720	Ghir_A12G007410	0.845823820263149
Ghir_A12G011110	Ghir_D02G010240	0.840933132699351
Ghir_A07G023880	Ghir_D02G010240	0.840760560874349
Ghir_D02G022900	Ghir_D05G002030	0.839870827499174
Ghir_A02G009720	Ghir_A07G023880	0.830898731519065
Ghir_A03G021420	Ghir_A05G001870	0.82922541379545
Ghir_A12G007410	Ghir_D02G010240	0.828301453812593
Ghir_A11G025330	Ghir_A12G011110	0.827011796777226
Ghir_A11G025330	Ghir_D11G005220	0.826537991671363
Ghir_A11G025330	Ghir_D12G000270	0.8241969338294
Ghir_A12G011110	Ghir_D12G011280	0.823815277240638
Ghir_A11G015620	Ghir_D11G012100	0.823762227602935
Ghir_A02G009720	Ghir_D02G002900	0.822348047931399
Ghir_A12G007410	Ghir_D11G015640	0.81825659246644
Ghir_A12G007410	Ghir_D02G002900	0.806099630713625
Ghir_D02G022900	Ghir_D12G000270	0.802955868228535
Ghir_D02G010240	Ghir_D10G004560	0.802140044048516
Ghir_A02G009720	Ghir_D05G002030	0.802121622279436
Ghir_A09G020410	Ghir_D13G007540	0.798039861442989
Ghir_D02G002900	Ghir_D02G010240	0.797997067860092
