row	col	weight
Ghir_A08G019600	Ghir_D08G020490	0.967236597170597
Ghir_A03G010850	Ghir_D09G005880	0.957787986079294
Ghir_D09G005880	Ghir_D13G004000	0.95632858114642
Ghir_A03G023070	Ghir_D09G005880	0.955101164706797
Ghir_D09G005880	Ghir_D10G027010	0.953656419841158
Ghir_A05G020610	Ghir_D03G006470	0.953631338182987
Ghir_D03G006470	Ghir_D09G005880	0.953122942137132
Ghir_D09G005880	Ghir_D13G014890	0.95224391946647
Ghir_A05G023940	Ghir_D13G014890	0.94999364960667
Ghir_A12G008060	Ghir_D12G007780	0.948618000642946
Ghir_A04G014350	Ghir_D09G005880	0.948592761321327
Ghir_A05G023940	Ghir_D05G023790	0.947429177704065
Ghir_D08G006400	Ghir_D13G014890	0.947078484532061
Ghir_A07G006920	Ghir_D09G005880	0.945617639021871
Ghir_D09G005880	Ghir_D13G021200	0.944032906651781
Ghir_A06G002790	Ghir_D09G005880	0.942782885535113
Ghir_D08G006390	Ghir_D08G006400	0.942765723351351
Ghir_A03G010850	Ghir_D13G004000	0.942019525991936
Ghir_A05G023940	Ghir_D09G005880	0.941766757256998
Ghir_D10G027010	Ghir_D13G004000	0.939323595681739
Ghir_A07G001350	Ghir_D07G001360	0.93854607087354
Ghir_A04G014350	Ghir_D03G006470	0.93652780730468
Ghir_A05G020610	Ghir_D09G005880	0.936037952980231
Ghir_A07G001350	Ghir_A12G008060	0.933683370729559
Ghir_A07G001350	Ghir_D09G005880	0.933244874686506
Ghir_D08G006400	Ghir_D09G005880	0.931350172554142
Ghir_D04G014000	Ghir_D09G005880	0.928932689080771
Ghir_A03G010850	Ghir_A12G008060	0.927987178837934
Ghir_D03G006470	Ghir_D13G021200	0.927059175018506
Ghir_D13G014890	Ghir_D13G021200	0.926881504686063
Ghir_A11G006160	Ghir_D09G005880	0.925270291184476
Ghir_A12G008060	Ghir_D09G005880	0.925220715120141
Ghir_D07G016920	Ghir_D13G014890	0.924917836388543
Ghir_A07G019610	Ghir_D13G014890	0.924756360396019
