row	col	weight
Ghir_A11G011340	Ghir_D11G011310	0.927717596410455
Ghir_A01G013550	Ghir_D01G014790	0.91182873325625
Ghir_A05G037350	Ghir_D01G014790	0.872420779966237
Ghir_A05G037350	Ghir_D12G005140	0.854795475351345
Ghir_A01G013550	Ghir_A05G001450	0.84909721728813
Ghir_A05G037350	Ghir_D11G011310	0.840989005722817
Ghir_A01G000380	Ghir_A05G037350	0.837858028815017
Ghir_A05G037350	Ghir_D01G002590	0.837615507151776
Ghir_A05G037350	Ghir_D10G016830	0.837237115396426
Ghir_D01G014790	Ghir_D11G011310	0.832501190762075
Ghir_D01G014790	Ghir_D12G005450	0.832124876730276
Ghir_A05G037350	Ghir_A11G011340	0.827600413978024
Ghir_A05G037350	Ghir_D12G005450	0.826289936625662
Ghir_D01G014790	Ghir_D10G016830	0.824710455066032
Ghir_D01G002590	Ghir_D12G005450	0.814209770772726
Ghir_A05G001450	Ghir_D01G014790	0.810603789578426
Ghir_A11G011340	Ghir_D01G014790	0.809219627003975
Ghir_D10G016830	Ghir_D12G005140	0.801211668090974
Ghir_A01G000380	Ghir_D12G005140	0.799315176613406
