row	col	weight
Ghir_A03G010030	Ghir_D02G012190	0.946446523747771
Ghir_A03G019180	Ghir_D02G020520	0.937508439615924
Ghir_A07G021370	Ghir_D11G006140	0.924866560270457
Ghir_A12G023030	Ghir_D11G006140	0.924640398776287
Ghir_A06G022530	Ghir_D11G006140	0.915882316982126
Ghir_D11G003160	Ghir_D11G006140	0.914007390051868
Ghir_A07G021370	Ghir_A12G023030	0.913098180296014
Ghir_A06G022530	Ghir_A12G023030	0.911567875291745
Ghir_A12G023030	Ghir_D11G003160	0.909093045755816
Ghir_A11G009640	Ghir_A12G023030	0.907532393278723
Ghir_A05G032130	Ghir_D11G006140	0.906301328891061
Ghir_A12G012790	Ghir_D11G006140	0.905705808039112
Ghir_A03G016880	Ghir_D11G006140	0.904037559230499
Ghir_A06G022530	Ghir_A07G021370	0.904034956551734
Ghir_A06G022530	Ghir_A11G009640	0.899237498473152
Ghir_A08G016230	Ghir_D11G006140	0.898524635737409
Ghir_D01G020220	Ghir_D11G006140	0.894970060862274
Ghir_A06G022530	Ghir_A07G012060	0.894522219611294
Ghir_A03G018660	Ghir_D11G006140	0.893747241856778
Ghir_D01G020220	Ghir_D11G003160	0.892354959582716
Ghir_A05G032130	Ghir_D11G003160	0.890456036496544
Ghir_A05G016400	Ghir_D05G016230	0.889046257891336
Ghir_A12G012790	Ghir_A12G023030	0.887873476575785
Ghir_D11G006140	Ghir_D12G001790	0.886171975872246
Ghir_A07G021390	Ghir_D11G006140	0.882044061882089
Ghir_A07G012060	Ghir_A12G023030	0.881709132413405
Ghir_A07G021390	Ghir_D11G003160	0.88163113078705
Ghir_A03G010030	Ghir_D11G006140	0.880679803880679
Ghir_A03G018660	Ghir_A12G023030	0.879841097964858
Ghir_A07G012060	Ghir_A07G021370	0.877915491597827
Ghir_A10G001270	Ghir_D10G002060	0.877603644359674
Ghir_A06G022530	Ghir_D02G021410	0.876324767378836
Ghir_D02G021410	Ghir_D11G006140	0.875831553210993
Ghir_A07G021370	Ghir_A12G012790	0.875782441542187
Ghir_A11G006200	Ghir_D11G006140	0.875327364264925
Ghir_A05G032130	Ghir_A11G006200	0.870008743448875
Ghir_A08G016230	Ghir_D01G020220	0.869319299920588
Ghir_A03G018660	Ghir_A08G016230	0.867463449893282
Ghir_A03G010030	Ghir_A07G021370	0.866952462962194
Ghir_A10G002780	Ghir_A11G009640	0.865225904039125
Ghir_A08G016230	Ghir_D11G003160	0.864229338740331
Ghir_A06G022530	Ghir_A10G002780	0.863765574735635
Ghir_D10G013260	Ghir_D11G006140	0.860217555803762
Ghir_A12G023030	Ghir_D10G013260	0.858333624972915
Ghir_A05G032130	Ghir_A07G021390	0.856199981711674
Ghir_A12G018470	Ghir_D11G006140	0.854438434511106
Ghir_A03G018660	Ghir_D11G003160	0.851474583921252
Ghir_D11G006140	Ghir_D12G021860	0.850987449462755
Ghir_A12G018470	Ghir_A12G023030	0.848799258710591
Ghir_A05G016400	Ghir_D08G012920	0.847976784362623
Ghir_A07G021390	Ghir_D02G020520	0.847188087694432
Ghir_D02G012410	Ghir_D11G006140	0.846361994466045
Ghir_A09G013340	Ghir_A12G023030	0.846310841917927
Ghir_A05G032130	Ghir_D01G020220	0.84442904696946
Ghir_A06G022530	Ghir_A09G013340	0.841847180108917
Ghir_A03G016880	Ghir_D12G001790	0.841486258166187
Ghir_A03G010030	Ghir_A10G020020	0.839781010535123
Ghir_A07G021370	Ghir_D02G012190	0.837390716013587
Ghir_A07G021370	Ghir_D10G002060	0.835797267567845
Ghir_D03G003190	Ghir_D11G003160	0.834216636664699
Ghir_A07G021370	Ghir_D02G012410	0.833903343431202
Ghir_A07G021370	Ghir_D02G018120	0.833805092112702
Ghir_D02G012190	Ghir_D11G006140	0.832949656324723
Ghir_D04G012410	Ghir_D11G006140	0.831921001487894
Ghir_A06G022530	Ghir_D04G007380	0.830008854999336
