row	col	weight
Ghir_A01G013210	Ghir_D01G014560	0.930899422345712
Ghir_A01G013210	Ghir_D11G017890	0.878567630829293
Ghir_D01G014560	Ghir_D05G028340	0.869641412707049
Ghir_D01G014560	Ghir_D11G017890	0.861540926857683
Ghir_A01G013210	Ghir_D07G002750	0.856991423176632
Ghir_A05G028340	Ghir_D05G028340	0.856238164626039
Ghir_A09G010050	Ghir_D01G014560	0.845062252779859
Ghir_A09G010050	Ghir_D06G004770	0.840354781802458
Ghir_A09G010050	Ghir_D11G017890	0.836191662363876
Ghir_A09G010050	Ghir_D07G002750	0.83154500196562
Ghir_A01G013210	Ghir_A09G010050	0.83131968237944
Ghir_A01G013210	Ghir_D05G028340	0.824040976618637
Ghir_A09G010050	Ghir_D09G009770	0.823352541868665
Ghir_D07G002750	Ghir_D09G009770	0.822639005120563
Ghir_D01G014560	Ghir_D06G004770	0.821610399891381
Ghir_D01G014560	Ghir_D03G006210	0.805668915580746
Ghir_D07G002750	Ghir_D11G017890	0.805277930929989
Ghir_A01G013210	Ghir_D09G009770	0.804085173820604
