row	col	weight
Ghir_A10G013810	Ghir_D10G013780	0.972968990433846
Ghir_A12G004690	Ghir_D10G013780	0.940396384696503
Ghir_A05G031830	Ghir_D10G013780	0.939125661993565
Ghir_A05G031830	Ghir_A10G013810	0.938468072194859
Ghir_A10G013810	Ghir_A12G004690	0.928172189639014
Ghir_A05G031830	Ghir_A06G010950	0.918840123299002
Ghir_A05G031830	Ghir_A12G004690	0.904807643545438
Ghir_A06G010950	Ghir_D10G013780	0.895210017388741
Ghir_A05G031830	Ghir_A11G017570	0.893960840081326
Ghir_A05G031830	Ghir_D10G021540	0.88233791697671
Ghir_A10G013810	Ghir_D05G013840	0.875253580324879
Ghir_D05G013840	Ghir_D10G013780	0.874295238774598
Ghir_A10G013810	Ghir_D10G021540	0.866387931897748
Ghir_A10G019840	Ghir_D10G021540	0.866178225579214
Ghir_A06G010950	Ghir_A11G017570	0.864994699391166
Ghir_A05G031830	Ghir_D04G000530	0.857155418573772
Ghir_A05G031830	Ghir_A10G019840	0.844824790148945
Ghir_A05G031830	Ghir_A05G041610	0.840975145911596
Ghir_A12G004690	Ghir_D12G004620	0.83134742416432
Ghir_A10G013810	Ghir_A10G019840	0.824246215294143
Ghir_A11G017570	Ghir_D04G000530	0.807158702960248
