row	col	weight
Ghir_A11G021930	Ghir_D11G022460	0.90115850735867
Ghir_D05G008370	Ghir_D11G008710	0.877985445252277
Ghir_A04G003700	Ghir_A11G021930	0.868130063021801
Ghir_D11G008710	Ghir_D11G022460	0.866224121053479
Ghir_A11G008740	Ghir_D11G008710	0.858723466495642
Ghir_D11G008710	Ghir_D11G012160	0.849783121923946
Ghir_A11G008740	Ghir_D05G008370	0.842230642371398
Ghir_D05G008370	Ghir_D11G022460	0.836872535912356
Ghir_A11G021930	Ghir_D11G008710	0.836263567345491
Ghir_D03G016350	Ghir_D11G008710	0.827838623692496
Ghir_A04G003700	Ghir_D11G022460	0.825106649023843
Ghir_D05G008370	Ghir_D11G012160	0.81287833961273
Ghir_D11G008710	Ghir_D13G023440	0.811397666521337
Ghir_D11G012160	Ghir_D11G022460	0.809459481125323
Ghir_D03G016350	Ghir_D11G022460	0.804190014611263
Ghir_A05G032080	Ghir_A11G021930	0.80312814719057
Ghir_D05G008370	Ghir_D13G023440	0.801167073823144
