row	col	weight
Ghir_A07G008030	Ghir_D07G008120	0.981093617997771
Ghir_A04G010560	Ghir_D04G014790	0.962964404943321
Ghir_A09G014880	Ghir_D09G014210	0.9623522176873
Ghir_A10G014640	Ghir_D10G012900	0.961866547499042
Ghir_A10G001920	Ghir_D10G002710	0.949243457596178
Ghir_D03G011900	Ghir_D03G011910	0.948240948574418
Ghir_A11G006230	Ghir_D07G008120	0.939931722910279
Ghir_A11G006230	Ghir_D09G014210	0.937115969191725
Ghir_A13G014710	Ghir_D13G015390	0.936419988579927
Ghir_A04G010560	Ghir_D11G028630	0.936338225742551
Ghir_A09G015260	Ghir_D09G014210	0.935927893484332
Ghir_A01G010040	Ghir_A04G010560	0.934306757438999
Ghir_A05G038060	Ghir_D05G006700	0.933126943508316
Ghir_A08G020160	Ghir_D07G008120	0.932597769698395
Ghir_A07G002590	Ghir_D07G002590	0.93169636483813
Ghir_A09G026320	Ghir_D09G025440	0.93072448740382
Ghir_D10G002710	Ghir_D10G012900	0.929730524295626
Ghir_D09G014210	Ghir_D13G021690	0.927009089136612
Ghir_D04G014790	Ghir_D07G008120	0.926881356473923
Ghir_A07G008030	Ghir_A11G006230	0.926232028822969
Ghir_A09G014880	Ghir_A11G006230	0.9251519321044
Ghir_D08G007530	Ghir_D11G028630	0.923550155063892
Ghir_A04G010010	Ghir_D04G014210	0.922838766196192
Ghir_A04G010560	Ghir_D12G004590	0.921817018508971
Ghir_A10G014640	Ghir_D11G028630	0.92157947750673
Ghir_A04G010010	Ghir_D05G006700	0.921079646902266
Ghir_A01G022500	Ghir_D01G024050	0.920168021110413
Ghir_A07G008030	Ghir_A08G020160	0.919989736856356
Ghir_D05G006700	Ghir_D11G028630	0.919402895413734
Ghir_D07G008120	Ghir_D09G014210	0.918933675585239
Ghir_D06G011250	Ghir_D11G028630	0.918859990994608
Ghir_A01G010040	Ghir_D04G014790	0.918659392436075
Ghir_A04G010010	Ghir_D11G028630	0.918321606221826
Ghir_A10G018150	Ghir_D05G006700	0.917251975215087
Ghir_A07G008030	Ghir_D09G014210	0.916997502204949
Ghir_D02G016950	Ghir_D09G014210	0.916912894727778
Ghir_A04G010010	Ghir_D10G017550	0.916635124873628
Ghir_A10G014640	Ghir_D08G007530	0.916151898565235
Ghir_A03G015590	Ghir_D02G016950	0.915101038399962
Ghir_A08G020160	Ghir_A11G006230	0.915078694241196
Ghir_A07G008030	Ghir_D04G014790	0.914826365847273
Ghir_A08G015860	Ghir_D08G016680	0.914422242343373
Ghir_D09G014210	Ghir_D10G017550	0.91380265163587
Ghir_A08G005810	Ghir_D13G015390	0.913470926799868
Ghir_A09G015260	Ghir_D10G017550	0.912932288791738
Ghir_A13G014710	Ghir_D09G014210	0.911888343665701
Ghir_A09G014880	Ghir_D02G016950	0.9112239661206
Ghir_D02G001400	Ghir_D10G017550	0.91077610648576
Ghir_D07G008120	Ghir_D10G017550	0.910338641843449
Ghir_A07G008030	Ghir_A09G014880	0.909758742799983
Ghir_A09G015260	Ghir_D09G014700	0.909410491010645
Ghir_D11G028630	Ghir_D12G004590	0.909128268559122
Ghir_A04G010560	Ghir_A11G013000	0.908847822125279
