row	col	weight
Ghir_A09G018560	Ghir_D09G018070	0.948688675884583
Ghir_A11G029650	Ghir_D11G029800	0.897429165983932
Ghir_D06G019440	Ghir_D11G008300	0.869514341817912
Ghir_A08G001920	Ghir_D11G008300	0.86520691340385
Ghir_A08G001920	Ghir_D06G019440	0.862502972350767
Ghir_A06G018560	Ghir_D11G008300	0.84335540465415
Ghir_D10G016750	Ghir_D11G029800	0.838820559083613
Ghir_D06G019440	Ghir_D11G029800	0.83601693948769
Ghir_D06G019440	Ghir_D09G018070	0.83194315364204
Ghir_A06G018560	Ghir_D06G019440	0.823427908764201
Ghir_D10G016750	Ghir_D11G008300	0.820473808140882
Ghir_A01G010260	Ghir_D09G016160	0.816558820179831
Ghir_D09G018070	Ghir_D11G008300	0.813880142774666
Ghir_A13G018720	Ghir_D06G019440	0.813246832228589
Ghir_A08G001920	Ghir_A11G029650	0.813103109448312
Ghir_A08G001920	Ghir_D09G018070	0.812889931101312
Ghir_A01G016300	Ghir_A13G018720	0.811752523158702
Ghir_A11G029650	Ghir_D06G019440	0.810601229648159
Ghir_A09G000570	Ghir_D11G029800	0.81048724837135
Ghir_A01G010260	Ghir_D10G016750	0.808875651131966
Ghir_A01G010260	Ghir_D11G008300	0.805698923552561
Ghir_D11G008300	Ghir_D11G029800	0.799388600578416
