row	col	weight
Ghir_A09G000270	Ghir_A13G019820	0.972995231549171
Ghir_A13G019820	Ghir_D13G020590	0.96444844141619
Ghir_A09G000270	Ghir_D10G004480	0.959363900571931
Ghir_A09G000270	Ghir_D09G000270	0.958143073551126
Ghir_A11G020530	Ghir_D11G020590	0.952796635812926
Ghir_A09G000270	Ghir_A11G020530	0.952030343345953
Ghir_A11G020530	Ghir_A13G019820	0.950078194154615
Ghir_A13G019820	Ghir_D11G020590	0.947792943775207
Ghir_D11G020590	Ghir_D13G020590	0.947502194592723
Ghir_A11G020530	Ghir_D13G020590	0.946341967627911
Ghir_A02G012570	Ghir_A13G019820	0.945890900691907
Ghir_A13G019820	Ghir_D10G004480	0.945717255672734
Ghir_A13G019160	Ghir_A13G019820	0.944669300825915
Ghir_A13G019820	Ghir_D05G015210	0.944120821795104
Ghir_A09G000270	Ghir_D05G015210	0.942199822111015
Ghir_A03G023640	Ghir_A13G019820	0.941996317840634
Ghir_A09G000270	Ghir_D13G020590	0.941893782056165
Ghir_D11G020590	Ghir_D12G006710	0.940866217277076
Ghir_A13G002840	Ghir_D05G015210	0.93992030873705
Ghir_D05G015210	Ghir_D10G004480	0.939802356544562
Ghir_A11G020530	Ghir_D10G004480	0.937852011968284
Ghir_A09G000270	Ghir_D11G011740	0.937572971168075
Ghir_A13G019820	Ghir_D11G011740	0.936306624665951
Ghir_A03G023640	Ghir_D11G020590	0.936188988545586
Ghir_A09G000270	Ghir_A13G019160	0.934384731574537
Ghir_D12G006710	Ghir_D13G020590	0.933485376240212
Ghir_A13G002840	Ghir_A13G019820	0.924484470196298
Ghir_A09G000270	Ghir_A13G002840	0.922670327795163
Ghir_D09G000270	Ghir_D11G011740	0.922041481311542
Ghir_A13G019820	Ghir_D12G006710	0.921112246768924
Ghir_D02G015240	Ghir_D11G020590	0.92036311970218
Ghir_A13G002840	Ghir_D13G003140	0.918326178471266
Ghir_A03G023640	Ghir_A11G020530	0.918099693386181
Ghir_A11G017330	Ghir_D12G006710	0.917107591940824
Ghir_D02G015240	Ghir_D12G006710	0.915259620997925
Ghir_A11G013750	Ghir_A13G019820	0.914720387548176
Ghir_A09G000270	Ghir_A11G013750	0.912896808809094
Ghir_A10G003710	Ghir_D10G004480	0.912572203322063
Ghir_D09G016650	Ghir_D12G006710	0.903879490536558
Ghir_A13G002840	Ghir_A13G019160	0.903382851869006
Ghir_A03G012900	Ghir_A13G019820	0.902109917090374
Ghir_A09G006010	Ghir_D05G015210	0.90132033289765
Ghir_A03G012900	Ghir_D13G020590	0.899060750045321
Ghir_D02G015240	Ghir_D13G020590	0.898787688645569
Ghir_A11G017330	Ghir_D11G020590	0.898072165621576
Ghir_A03G012900	Ghir_D12G006710	0.894752503125291
Ghir_D11G020590	Ghir_D12G026700	0.893952873510799
Ghir_A09G021670	Ghir_D05G015210	0.892691629484854
Ghir_A05G015390	Ghir_D05G015210	0.8917488809939
Ghir_A10G003710	Ghir_D05G015210	0.891646688270593
Ghir_A13G002840	Ghir_D09G005600	0.891481156706051
Ghir_A09G000270	Ghir_A11G007280	0.891063331022142
Ghir_A03G022740	Ghir_D11G020590	0.889858258871317
Ghir_A11G007280	Ghir_A13G019820	0.889751707361943
Ghir_A09G021670	Ghir_A13G019820	0.889424111107152
Ghir_A09G000270	Ghir_D02G025100	0.888541303802491
Ghir_D05G015210	Ghir_D09G005600	0.887626133930898
Ghir_D09G016650	Ghir_D11G020590	0.8872270827069
Ghir_A11G020530	Ghir_D12G026700	0.886871819306171
Ghir_A09G000270	Ghir_A11G003070	0.886595413704534
Ghir_A09G006010	Ghir_A13G019820	0.88615784708187
Ghir_A05G015390	Ghir_D10G004480	0.885815796812571
Ghir_A09G000270	Ghir_A10G003710	0.885048662132885
Ghir_A03G022740	Ghir_D12G006710	0.884827186693416
Ghir_A09G021670	Ghir_A13G002840	0.884734898833134
Ghir_A13G019820	Ghir_D13G000920	0.883375658285911
Ghir_A13G019820	Ghir_D02G025100	0.882631685584945
Ghir_A09G006010	Ghir_D10G004480	0.881225752401235
Ghir_A11G013750	Ghir_D11G013790	0.881219463207324
Ghir_A11G003070	Ghir_D13G020590	0.880453306088577
Ghir_A11G017330	Ghir_D12G028750	0.87859808490429
Ghir_D12G006710	Ghir_D12G028750	0.878240713973377
Ghir_A11G017330	Ghir_D13G021650	0.877774734516016
Ghir_A11G017330	Ghir_D02G015240	0.876377644546126
Ghir_D12G026700	Ghir_D13G020590	0.873919296587211
Ghir_A03G022740	Ghir_D02G024180	0.873080438676221
Ghir_A03G022740	Ghir_D09G016650	0.872619365157033
Ghir_A11G013750	Ghir_D11G011740	0.871699234587913
Ghir_A08G021990	Ghir_A11G017330	0.87029845983545
Ghir_D05G015210	Ghir_D06G000860	0.866626486786512
Ghir_A05G005190	Ghir_D12G006710	0.864675369808461
Ghir_A02G012570	Ghir_D13G000920	0.862955705987219
Ghir_A13G019820	Ghir_D09G016650	0.862551728759588
Ghir_D12G006710	Ghir_D13G021650	0.86029881691566
Ghir_A05G005190	Ghir_A13G019820	0.860224365866141
Ghir_A05G015390	Ghir_A10G003710	0.859929677432672
Ghir_A11G007280	Ghir_A13G019160	0.857493601252287
Ghir_D10G004480	Ghir_D13G019890	0.856568103660187
Ghir_A09G000270	Ghir_D07G004490	0.854696350436776
Ghir_A13G019820	Ghir_D07G024020	0.851758203341615
Ghir_A09G025370	Ghir_A11G017330	0.851714012648448
Ghir_A13G002840	Ghir_D13G007670	0.851622784795447
Ghir_A09G021670	Ghir_D06G000860	0.850150659224568
Ghir_A09G000270	Ghir_D09G005600	0.848749403821463
Ghir_A05G015390	Ghir_D12G024860	0.848646581826616
Ghir_A11G020530	Ghir_D07G004490	0.848543974003322
Ghir_A13G019820	Ghir_D06G000860	0.848178686257164
Ghir_A11G013750	Ghir_D02G025100	0.847170953811872
Ghir_D05G015210	Ghir_D13G007670	0.846358300309167
Ghir_D11G020590	Ghir_D12G028750	0.845976433959836
Ghir_D05G015210	Ghir_D13G003140	0.84594944775748
Ghir_D09G005600	Ghir_D13G003140	0.845750094108468
Ghir_A11G023990	Ghir_D09G000270	0.845044606264814
Ghir_A04G009490	Ghir_A13G019820	0.844782800786922
Ghir_A11G020530	Ghir_D13G019890	0.842773833334638
Ghir_A08G021990	Ghir_D12G006710	0.841397220771268
Ghir_D07G004490	Ghir_D13G020590	0.839342154915176
Ghir_A09G000270	Ghir_D13G019890	0.838353405625471
Ghir_D09G023170	Ghir_D11G020590	0.838160182306805
Ghir_D10G004480	Ghir_D12G024860	0.8372881973466
Ghir_D09G023170	Ghir_D12G006710	0.836916402847869
Ghir_A02G004150	Ghir_D11G011740	0.836295715522231
Ghir_A09G000270	Ghir_D11G013790	0.835071933323757
Ghir_D02G015240	Ghir_D13G021650	0.834919264921176
Ghir_A02G004150	Ghir_D09G000270	0.834432454917335
Ghir_D10G024550	Ghir_D12G006710	0.833628456575919
Ghir_A09G025370	Ghir_D12G006710	0.833246266251173
Ghir_A10G003710	Ghir_D12G024860	0.832942378026284
Ghir_D10G024550	Ghir_D13G020590	0.830361148838404
Ghir_A11G013750	Ghir_D13G015220	0.827988475183371
Ghir_A06G001000	Ghir_A09G021670	0.826301912542209
Ghir_A09G000270	Ghir_A11G023990	0.825217103894614
Ghir_A06G001000	Ghir_D05G015210	0.82443803034706
Ghir_A03G012900	Ghir_A05G005190	0.822972566631636
Ghir_A05G028930	Ghir_D05G028960	0.821623733903481
Ghir_A05G032860	Ghir_D13G003140	0.82102116974686
Ghir_A09G025370	Ghir_D13G021650	0.820990323024725
Ghir_A11G023990	Ghir_D11G011740	0.820030667692586
Ghir_D02G015240	Ghir_D10G024550	0.819836119092912
Ghir_A07G004460	Ghir_D07G004490	0.819271652184416
Ghir_A11G023990	Ghir_D05G028960	0.815525196822038
Ghir_A06G001000	Ghir_D06G000860	0.810644326758613
Ghir_D05G028960	Ghir_D09G000270	0.809509206129016
Ghir_D09G023170	Ghir_D12G028750	0.809207186762325
Ghir_D11G003070	Ghir_D11G020590	0.808850603030157
Ghir_A09G000270	Ghir_D13G015220	0.80766721605847
Ghir_A05G000510	Ghir_D13G020590	0.804373673547517
Ghir_A09G000270	Ghir_D05G028960	0.803392754037843
Ghir_A08G021990	Ghir_D12G028750	0.803381617673803
Ghir_A05G028930	Ghir_A09G000270	0.802139169702457
Ghir_A05G000510	Ghir_D12G006710	0.80001212686717
