row	col	weight
Ghir_A11G016990	Ghir_D11G017090	0.914405859849348
Ghir_A05G010850	Ghir_A11G016990	0.906293633748392
Ghir_A05G010850	Ghir_A13G015500	0.905766406687287
Ghir_A11G016990	Ghir_D05G009100	0.889289436836573
Ghir_A13G015500	Ghir_D13G016240	0.889047371580401
Ghir_A11G016990	Ghir_A13G015500	0.885316494985983
Ghir_A05G009110	Ghir_D05G009100	0.883156878695192
Ghir_A05G010850	Ghir_D11G017090	0.877302413053553
Ghir_A04G008260	Ghir_D04G012310	0.872915726551992
Ghir_A13G015500	Ghir_D11G017090	0.87254996990163
Ghir_A05G009110	Ghir_A11G016990	0.871785224211951
Ghir_A05G010850	Ghir_A13G005360	0.868035484855627
Ghir_A13G015500	Ghir_D05G009100	0.856635169741185
Ghir_D05G009100	Ghir_D11G017090	0.854764320404506
Ghir_A05G009110	Ghir_A13G015500	0.849858342650503
Ghir_A11G016990	Ghir_A13G005360	0.848447705193093
Ghir_A05G008370	Ghir_A13G015500	0.841529345057334
Ghir_A05G010850	Ghir_D13G007420	0.818021490537957
Ghir_A13G015500	Ghir_D04G012310	0.815626372140327
Ghir_A03G001630	Ghir_A05G010850	0.812936547997615
Ghir_A13G005360	Ghir_D13G007420	0.812662742075508
Ghir_A06G016680	Ghir_D13G016240	0.812371531814228
Ghir_A11G016990	Ghir_D02G000940	0.810885168310732
Ghir_A05G008370	Ghir_D13G016240	0.80994644285536
Ghir_D02G000940	Ghir_D05G009100	0.808856787632766
Ghir_A13G015500	Ghir_D05G002290	0.807011886268486
