row	col	weight
Ghir_A09G012000	Ghir_D09G011540	0.907222429610727
Ghir_A07G002800	Ghir_D06G007770	0.906957597661551
Ghir_A08G023410	Ghir_D03G010200	0.90370553977845
Ghir_A07G002800	Ghir_A08G023410	0.898913278818293
Ghir_A09G012000	Ghir_D05G030490	0.896972354970499
Ghir_A07G002000	Ghir_D07G002030	0.896415581644499
Ghir_D03G010200	Ghir_D07G004070	0.895596456434512
Ghir_A06G007650	Ghir_A08G023410	0.892923303035747
Ghir_A02G009740	Ghir_D02G010250	0.892524356031901
Ghir_A06G007650	Ghir_A07G002800	0.892212237748745
Ghir_A07G002800	Ghir_D05G030490	0.891792568375357
Ghir_D03G014760	Ghir_D06G007770	0.889006331073087
Ghir_A08G023410	Ghir_D06G007770	0.888903473585433
Ghir_D06G007770	Ghir_D13G012440	0.88888198017195
Ghir_A07G002800	Ghir_A09G006210	0.887541659673935
Ghir_A07G020930	Ghir_D05G030490	0.88664005748843
Ghir_A05G010840	Ghir_D10G010900	0.886529660428775
Ghir_A03G004160	Ghir_D03G014760	0.886284022230198
Ghir_A05G001770	Ghir_D03G010200	0.886069668239586
Ghir_A07G002800	Ghir_A07G020930	0.884026883179464
Ghir_A06G007650	Ghir_D03G010200	0.88206282810384
Ghir_A07G002800	Ghir_D13G012440	0.881939429544277
Ghir_A02G018950	Ghir_D09G011540	0.881758406022548
Ghir_A07G002800	Ghir_D10G010190	0.879070142277082
Ghir_D06G007770	Ghir_D12G022040	0.876510158146018
Ghir_A09G006210	Ghir_D06G007770	0.874299177996833
Ghir_A06G007650	Ghir_A07G020930	0.871234539582757
Ghir_A12G022020	Ghir_D12G022040	0.870287823034944
Ghir_A08G023410	Ghir_D05G030490	0.870052151809285
Ghir_A06G007650	Ghir_D05G030490	0.86789646648439
Ghir_A07G002800	Ghir_D03G010200	0.865867377378893
Ghir_A09G012000	Ghir_A11G027490	0.864014262634664
Ghir_D03G014760	Ghir_D13G012440	0.863168237834883
Ghir_A07G002800	Ghir_D03G014760	0.861158403698531
Ghir_A11G027490	Ghir_D05G030490	0.860379697790024
Ghir_D03G010200	Ghir_D06G007770	0.859482832281654
Ghir_D07G002030	Ghir_D09G011540	0.859435113016002
Ghir_D06G007770	Ghir_D10G010900	0.858941813865542
Ghir_A12G022020	Ghir_D06G007770	0.858606183799188
Ghir_A08G023410	Ghir_D13G012440	0.858217718170445
Ghir_A05G001770	Ghir_A08G023410	0.856922997605315
Ghir_D05G030490	Ghir_D10G010190	0.855614854470501
Ghir_A07G020930	Ghir_A09G012000	0.855404322038157
Ghir_A08G023410	Ghir_D13G001070	0.855165886541525
Ghir_A01G020090	Ghir_D01G021610	0.854739187062393
Ghir_A07G002800	Ghir_D12G022040	0.854384393865202
Ghir_A08G023410	Ghir_D07G004070	0.853532401659298
Ghir_A07G004030	Ghir_D07G004070	0.853322805281686
Ghir_A03G004160	Ghir_D06G007770	0.853284160418744
Ghir_A05G031260	Ghir_A08G023410	0.853253574774653
Ghir_A01G020090	Ghir_D03G010200	0.853103235601376
Ghir_D05G030490	Ghir_D09G011540	0.852566717802301
Ghir_A08G023410	Ghir_D09G014030	0.849994273142366
Ghir_D03G010200	Ghir_D09G014030	0.84931682108829
Ghir_A09G006210	Ghir_D03G010200	0.84890449693979
Ghir_A09G006210	Ghir_D10G010900	0.848560895512579
Ghir_A07G002800	Ghir_A12G022020	0.84769171404194
Ghir_A02G009740	Ghir_A07G002800	0.845433086308239
Ghir_A07G002800	Ghir_A11G027490	0.844138144043937
Ghir_A07G004030	Ghir_D03G010200	0.843379293608041
Ghir_A07G002800	Ghir_D10G010900	0.842599337135323
Ghir_A05G001770	Ghir_D07G004070	0.841610929235633
Ghir_A08G023410	Ghir_D10G010190	0.84143524566666
Ghir_A05G001770	Ghir_D06G007770	0.841290957216621
Ghir_A07G002800	Ghir_A09G012000	0.840129464095057
Ghir_A03G004160	Ghir_D13G012440	0.838401533748081
Ghir_D03G014760	Ghir_D12G022040	0.838327951105348
Ghir_D03G010200	Ghir_D12G021050	0.838056723173095
Ghir_A05G010840	Ghir_D02G018270	0.836614499127921
Ghir_A05G010840	Ghir_D06G007770	0.836518315065572
Ghir_A09G007360	Ghir_D06G007770	0.834831133361916
Ghir_A07G002800	Ghir_A13G009820	0.834337425524972
Ghir_D04G001630	Ghir_D13G012440	0.833983610445177
Ghir_A05G010840	Ghir_A09G006210	0.833393492756804
Ghir_A11G027490	Ghir_D09G011540	0.83315118679797
Ghir_A02G018950	Ghir_A09G012000	0.832158693315604
Ghir_A07G002800	Ghir_A07G008340	0.831002784753895
Ghir_A01G020090	Ghir_A08G023410	0.829278928012564
Ghir_A02G009740	Ghir_D06G007770	0.829085277617498
Ghir_A07G008340	Ghir_A09G012000	0.828511279171267
Ghir_A07G002800	Ghir_D12G021050	0.82850014381266
Ghir_A07G002800	Ghir_A11G014440	0.828371686968174
Ghir_D04G007970	Ghir_D09G011540	0.828329703368666
Ghir_D04G007970	Ghir_D07G002030	0.827710373081694
Ghir_A13G021240	Ghir_D01G021610	0.827280965259824
Ghir_A05G038050	Ghir_A09G012000	0.826539572024691
Ghir_A11G029890	Ghir_D13G012440	0.825476050758154
Ghir_A01G020090	Ghir_D07G004070	0.824881315049258
Ghir_D02G010250	Ghir_D11G003280	0.824807911963074
Ghir_A09G012000	Ghir_D13G023450	0.824396778961183
Ghir_D04G001630	Ghir_D06G007770	0.823897847614091
Ghir_A09G007360	Ghir_D13G012440	0.823776816233394
Ghir_A03G022840	Ghir_D10G010900	0.823517369799545
Ghir_A02G014440	Ghir_D07G002030	0.823435032735765
Ghir_A05G010840	Ghir_D05G010570	0.822814349052024
Ghir_A09G012000	Ghir_D04G007970	0.822803659799265
Ghir_A07G020930	Ghir_A11G014440	0.822266911719091
Ghir_A05G031260	Ghir_A06G007650	0.821688397804534
Ghir_A11G029890	Ghir_D06G007770	0.820146133556431
Ghir_A11G029870	Ghir_D07G002030	0.819959500289228
Ghir_A06G007650	Ghir_D12G021050	0.818704158812132
Ghir_A02G017160	Ghir_A09G012000	0.818699218126132
Ghir_A07G002800	Ghir_D02G010250	0.818414540556562
Ghir_A12G023150	Ghir_D09G011540	0.818205109327351
Ghir_A02G009740	Ghir_D11G003280	0.818026774597968
Ghir_A13G009820	Ghir_D03G010200	0.817440946859888
Ghir_A11G029890	Ghir_D11G030030	0.816317496402884
Ghir_A08G023410	Ghir_A09G007360	0.815751269034766
Ghir_A07G002000	Ghir_D12G002730	0.815555365527247
Ghir_D04G020870	Ghir_D05G030490	0.815012756788281
Ghir_A07G002000	Ghir_D05G014900	0.81463869684669
Ghir_A06G007650	Ghir_A11G014440	0.813550822721988
Ghir_A03G022840	Ghir_A07G002800	0.813230384156623
Ghir_A02G018950	Ghir_D05G030490	0.813031920352642
Ghir_A11G023600	Ghir_D06G007770	0.811364947840173
Ghir_A07G002800	Ghir_D11G014530	0.811110786828407
Ghir_A11G014440	Ghir_D11G014530	0.810486099800316
Ghir_D02G018270	Ghir_D10G010900	0.807754750433395
Ghir_A07G008340	Ghir_A07G020930	0.807258060899267
Ghir_A03G022840	Ghir_D06G007770	0.806388049396705
Ghir_A11G029890	Ghir_D04G001630	0.805964197914263
Ghir_A05G010840	Ghir_A05G025030	0.805137686527271
Ghir_A02G018950	Ghir_D04G007970	0.805039462424455
Ghir_A05G035090	Ghir_A07G002800	0.804858616377426
Ghir_A06G007650	Ghir_D13G001070	0.803740530384951
Ghir_A07G002800	Ghir_D11G003000	0.801190552387162
Ghir_D05G014900	Ghir_D07G002030	0.801165454998004
Ghir_D06G007770	Ghir_D11G030030	0.799808649416718
Ghir_A05G031260	Ghir_D05G030490	0.799598076024052
Ghir_A09G006210	Ghir_A13G009820	0.799390455335427
Ghir_A07G002000	Ghir_A11G029870	0.799061931959876
Ghir_D05G014900	Ghir_D09G011540	0.798983419512404
