row	col	weight
Ghir_A11G005950	Ghir_D11G005910	0.952908552118722
Ghir_A02G003520	Ghir_A09G018530	0.943828112129652
Ghir_A07G005220	Ghir_D07G005230	0.932174491362544
Ghir_A09G018530	Ghir_D11G005910	0.925220439561794
Ghir_A09G018530	Ghir_A11G005950	0.922920818631206
Ghir_A02G003520	Ghir_D09G022230	0.911554046947466
Ghir_A09G018530	Ghir_D11G001600	0.911502225765196
Ghir_A07G005220	Ghir_A09G018530	0.906754019563983
Ghir_A11G005950	Ghir_D11G001600	0.904998538065014
Ghir_A09G018530	Ghir_D09G022230	0.904676005866895
Ghir_A02G003520	Ghir_A07G005220	0.895466968284017
Ghir_A09G018530	Ghir_D09G003730	0.895081293892295
Ghir_A11G001610	Ghir_D11G001600	0.894217900852294
Ghir_A08G026740	Ghir_D08G003760	0.892657896220012
Ghir_A05G030640	Ghir_A08G026740	0.887416332087196
Ghir_D09G003730	Ghir_D09G022230	0.886221613763923
Ghir_A09G018530	Ghir_D09G018040	0.875002115349556
Ghir_A05G030640	Ghir_A09G014970	0.869492754978727
Ghir_A05G030640	Ghir_D09G018040	0.864253365322084
Ghir_A05G030640	Ghir_A09G018530	0.862660070334941
Ghir_A02G003520	Ghir_D09G008770	0.860789120335175
Ghir_A05G030640	Ghir_D09G006350	0.856317876112608
Ghir_A05G030640	Ghir_D11G001600	0.854451020275727
Ghir_D09G006350	Ghir_D09G018040	0.853327306730275
Ghir_A09G014970	Ghir_D09G018040	0.85146796844261
Ghir_A09G018530	Ghir_A12G021150	0.840544312258359
Ghir_A02G003520	Ghir_D07G005230	0.84017438568947
Ghir_A09G018530	Ghir_D07G005230	0.839813030089408
Ghir_A05G030640	Ghir_A11G005950	0.838913482213807
Ghir_A05G030640	Ghir_D08G003760	0.83798268789396
Ghir_A09G018530	Ghir_D09G006350	0.834630687181776
Ghir_D01G023550	Ghir_D11G001600	0.832944926220589
Ghir_A09G013660	Ghir_A09G018530	0.82910102295509
Ghir_A09G013660	Ghir_D11G001600	0.827791639296225
Ghir_A07G003870	Ghir_D11G001600	0.824558451668683
Ghir_A08G026740	Ghir_D09G006350	0.82003826054181
Ghir_A05G030640	Ghir_D05G030570	0.817101351814527
Ghir_A09G014970	Ghir_A09G018530	0.815786620126151
Ghir_A08G026740	Ghir_D09G018040	0.81523641503112
Ghir_A02G004690	Ghir_D02G005010	0.811669985348374
Ghir_A11G005950	Ghir_D07G024550	0.808952103540769
Ghir_A02G004690	Ghir_D11G001600	0.80796847232058
Ghir_A09G018530	Ghir_D08G015180	0.80508624831734
Ghir_A02G003520	Ghir_D04G019810	0.802513465652125
Ghir_D08G003760	Ghir_D09G018040	0.801791819269905
Ghir_D09G006350	Ghir_D11G001600	0.801457070337996
